Activitysiteid,ClassName,Date,Bookingstarttime,Maxbookees,NumberBooked,Price(Inr)
SBP,Hatton A B C 6-7.00Pm,2018-04-24,18:00:00,30,21,1999.0
SBP,Hatton A B C 6-7.00Pm,2018-05-01,18:00:00,30,18,1999.0
SBP,Hatton A B C 6-7.00Pm,2018-05-08,18:00:00,30,17,1999.0
SBP,Hatton A B C 6-7.00Pm,2018-05-15,18:00:00,30,22,1999.0
SBP,Hatton A B C 6-7.00Pm,2018-05-22,18:00:00,30,19,1999.0
SBP,Hatton A B C 6-7.00Pm,2018-05-29,18:00:00,30,12,1999.0
SBP,Hatton A B C 7-8Am,2018-04-05,7:30:00,20,7,1999.0
SBP,Hatton A B C 7-8Am,2018-04-12,7:30:00,20,7,1999.0
SBP,Hatton A B C 7-8Am,2018-04-19,7:30:00,20,8,1999.0
SBP,Hatton A B C 7-8Am,2018-04-26,7:30:00,20,7,1999.0
SBP,Hatton A B C 7-8Am,2018-05-03,7:30:00,20,7,1999.0
SBP,Hatton A B C 7-8Am,2018-05-10,7:30:00,20,9,1999.0
SBP,Hatton A B C 7-8Am,2018-05-17,7:30:00,20,8,1999.0
SBP,Hatton A B C 7-8Am,2018-05-24,7:30:00,20,7,1999.0
SBP,Hatton A B C 7-8Am,2018-05-31,7:30:00,20,7,1999.0
BRP,Hatton Abc Box  10-11Am,2018-04-01,10:00:00,20,15,1999.0
BRP,Hatton Abc Box  10-11Am,2018-04-08,10:00:00,20,22,1999.0
BRP,Hatton Abc Box  10-11Am,2018-04-15,10:00:00,20,16,1999.0
BRP,Hatton Abc Box  10-11Am,2018-04-22,10:00:00,20,18,1999.0
BRP,Hatton Abc Box  10-11Am,2018-04-29,10:00:00,20,14,1999.0
BRP,Hatton Abc Box  10-11Am,2018-05-06,10:00:00,20,9,1999.0
BRP,Hatton Abc Box  10-11Am,2018-05-13,10:00:00,20,15,1999.0
BRP,Hatton Abc Box  10-11Am,2018-05-20,10:00:00,20,18,1999.0
BRP,Hatton Abc Box  10-11Am,2018-05-27,10:00:00,20,10,1999.0
SBP,Hiit Circuit 9.30 - 10.30,2018-04-07,9:30:00,25,22,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-04-14,9:30:00,25,20,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-04-21,9:30:00,25,18,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-04-28,9:30:00,25,19,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-05-05,9:30:00,25,14,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-05-12,9:30:00,25,17,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-05-19,9:30:00,25,18,2499.0
SBP,Hiit Circuit 9.30 - 10.30,2018-05-26,9:30:00,25,16,2499.0
SBP,Insanity 5:00-6:00Pm,2018-04-05,17:00:00,35,11,3999.0
SBP,Insanity 5:00-6:00Pm,2018-04-12,17:00:00,35,5,3999.0
SBP,Insanity 5:00-6:00Pm,2018-04-19,17:00:00,35,7,3999.0
SBP,Insanity 5:00-6:00Pm,2018-04-26,17:00:00,35,9,3999.0
SBP,Insanity 5:00-6:00Pm,2018-05-03,17:00:00,35,9,3999.0
SBP,Insanity 5:00-6:00Pm,2018-05-10,17:00:00,35,9,3999.0
SBP,Insanity 5:00-6:00Pm,2018-05-17,17:00:00,35,13,3999.0
SBP,Insanity 5:00-6:00Pm,2018-05-24,17:00:00,35,8,3999.0
SBP,Insanity 5:00-6:00Pm,2018-05-31,17:00:00,35,10,3999.0
HXP,Jnr Gym Appoint 11-12,2018-04-07,11:00:00,10,4,2999.0
HXP,Jnr Gym Appoint 11-12,2018-04-14,11:00:00,10,4,2999.0
HXP,Jnr Gym Appoint 11-12,2018-04-21,11:00:00,10,4,2999.0
HXP,Jnr Gym Appoint 11-12,2018-04-28,11:00:00,10,7,2999.0
HXP,Jnr Gym Appoint 11-12,2018-05-05,11:00:00,10,6,2999.0
HXP,Jnr Gym Appoint 11-12,2018-05-12,11:00:00,10,7,2999.0
HXP,Jnr Gym Appoint 11-12,2018-05-19,11:00:00,10,2,2999.0
HXP,Jnr Gym Appoint 11-12,2018-05-26,11:00:00,10,3,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-05,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-06,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-09,16:00:00,10,2,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-11,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-12,16:00:00,10,4,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-13,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-16,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-17,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-20,16:00:00,10,2,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-23,16:00:00,10,3,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-24,16:00:00,10,4,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-04-30,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-01,16:00:00,10,3,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-02,16:00:00,10,2,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-04,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-09,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-10,16:00:00,10,7,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-11,16:00:00,10,2,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-14,16:00:00,10,3,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-15,16:00:00,10,2,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-18,16:00:00,10,1,2999.0
HXP,Jnr Gym Appoint 4-5Pm,2018-05-24,16:00:00,10,2,2999.0
BRP,Jnr Gym Ind 10.30-11.00Am,2018-04-08,10:30:00,2,2,3999.0
BRP,Jnr Gym Ind 10.30-11.00Am,2018-04-22,10:30:00,2,1,3999.0
BRP,Jnr Gym Ind 10.30-11.00Am,2018-04-29,10:30:00,2,1,3999.0
BRP,Jnr Gym Ind 10.30-11.00Am,2018-05-20,10:30:00,2,2,3999.0
BRP,Jnr Gym Ind 10.30-11.00Am,2018-05-27,10:30:00,2,2,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-04-04,15:30:00,2,2,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-04-12,15:30:00,2,1,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-04-16,15:30:00,2,1,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-04-26,15:30:00,2,1,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-05-01,15:30:00,2,2,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-05-02,15:30:00,2,1,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-05-03,15:30:00,2,2,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-05-16,15:30:00,2,1,3999.0
BRP,Jnr Gym Ind 3.30-4.00Pm,2018-05-18,15:30:00,2,1,3999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-04-25,15:30:00,2,1,3999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-05-04,15:30:00,2,1,3999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-05-09,15:30:00,2,1,3999.0
NBL,Jnr Gym Ind 3.30-5.00Pm,2018-05-25,15:30:00,2,1,3999.0
SBP,Jun Induction 12.30,2018-04-07,12:30:00,4,2,1999.0
SBP,Jun Induction 12.30,2018-04-14,12:30:00,4,3,1999.0
SBP,Jun Induction 12.30,2018-04-28,12:30:00,4,4,1999.0
SBP,Jun Induction 12.30,2018-05-05,12:30:00,4,4,1999.0
SBP,Jun Induction 12.30,2018-05-12,12:30:00,4,4,1999.0
SBP,Jun Induction 12.30,2018-05-19,12:30:00,4,2,1999.0
SBP,Jun Induction 12.30,2018-05-26,12:30:00,4,1,1999.0
SBP,Junior Gym 1.00-2.00Pm,2018-04-28,13:00:00,12,1,2999.0
SBP,Junior Gym 1.00-2.00Pm,2018-05-19,13:00:00,12,2,2999.0
NBL,Junior Gym 11-12 Noon,2018-04-08,11:00:00,2,1,2999.0
NBL,Junior Gym 11-12 Noon,2018-04-15,11:00:00,2,1,2999.0
NBL,Junior Gym 3.30-5.00Pm,2018-05-16,15:30:00,2,1,2999.0
SBP,Junior Gym 3.30-5.00Pm,2018-05-10,15:30:00,10,3,2999.0
SBP,Junior Gym 3.30-5.00Pm,2018-05-18,15:30:00,10,1,2999.0
SBP,Junior Gym 3.30-5.00Pm,2018-05-24,15:30:00,10,1,2999.0
TSC,Junior Gym 4-5Pm 8-13Yrs,2018-04-03,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-06,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-09,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-11,16:00:00,10,2,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-16,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-17,16:00:00,10,2,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-18,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-04-30,16:00:00,10,3,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-05-02,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-05-08,16:00:00,10,4,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-05-15,16:00:00,10,1,2999.0
BRP,Junior Gym 4.00-5.00Pm,2018-05-29,16:00:00,10,1,2999.0
TSC,Junior Gym10-11Am 8-13Yrs,2018-05-05,10:00:00,10,1,2999.0
HXP,Junior Swimfit 7Pm-8Pm,2018-04-06,19:00:00,4,1,3999.0
HXP,Junior Swimfit 7Pm-8Pm,2018-04-13,19:00:00,4,3,3999.0
HXP,Junior Swimfit 7Pm-8Pm,2018-04-27,19:00:00,4,1,3999.0
HXP,Junior Swimfit 7Pm-8Pm,2018-05-11,19:00:00,4,3,3999.0
HXP,Junior Swimfit 7Pm-8Pm,2018-05-18,19:00:00,4,2,3999.0
HXP,Junior Swimfit 7Pm-8Pm,2018-05-25,19:00:00,4,2,3999.0
TSC,Leg Bum Tum 5.30-6.30Pm,2018-04-09,17:30:00,24,15,1999.0
TSC,Leg Bum Tum 5.30-6.30Pm,2018-04-16,17:30:00,24,19,1999.0
TSC,Leg Bum Tum 5.30-6.30Pm,2018-04-23,17:30:00,24,15,1999.0
TSC,Leg Bum Tum 5.30-6.30Pm,2018-04-30,17:30:00,24,18,1999.0
TSC,Leg Bum Tum 5.30-6.30Pm,2018-05-14,17:30:00,24,15,1999.0
TSC,Leg Bum Tum 5.30-6.30Pm,2018-05-21,17:30:00,24,10,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-04-04,18:00:00,24,15,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-04-11,18:00:00,24,11,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-04-18,18:00:00,24,14,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-04-25,18:00:00,24,13,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-05-02,18:00:00,24,13,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-05-09,18:00:00,24,12,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-05-16,18:00:00,24,14,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-05-23,18:00:00,24,10,1999.0
TSC,Legs Bums Tum 6.00-7.00Pm,2018-05-30,18:00:00,24,6,1999.0
SBP,Legs Bums Tums 10-11Am,2018-04-03,10:00:00,35,20,1999.0
SBP,Legs Bums Tums 10-11Am,2018-04-10,10:00:00,35,17,1999.0
SBP,Legs Bums Tums 10-11Am,2018-04-17,10:00:00,35,28,1999.0
SBP,Legs Bums Tums 10-11Am,2018-04-24,10:00:00,35,27,1999.0
SBP,Legs Bums Tums 10-11Am,2018-05-01,10:00:00,35,27,1999.0
SBP,Legs Bums Tums 10-11Am,2018-05-08,10:00:00,35,19,1999.0
SBP,Legs Bums Tums 10-11Am,2018-05-15,10:00:00,35,24,1999.0
SBP,Legs Bums Tums 10-11Am,2018-05-22,10:00:00,35,20,1999.0
SBP,Legs Bums Tums 10-11Am,2018-05-29,10:00:00,35,17,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-04-06,12:30:00,35,19,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-04-13,12:30:00,35,15,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-04-20,12:30:00,35,15,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-04-27,12:30:00,35,9,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-05-04,12:30:00,35,22,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-05-11,12:30:00,35,20,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-05-18,12:30:00,35,15,1999.0
BRP,Legs Bums Tums 12.30-1.30,2018-05-25,12:30:00,35,21,1999.0
NBL,Line Dance 10.45-11.45Am,2018-04-03,10:45:00,70,60,1499.0
NBL,Line Dance 10.45-11.45Am,2018-04-10,10:45:00,70,64,1499.0
NBL,Line Dance 10.45-11.45Am,2018-04-17,10:45:00,70,55,1499.0
NBL,Line Dance 10.45-11.45Am,2018-04-24,10:45:00,70,47,1499.0
NBL,Line Dance 10.45-11.45Am,2018-05-01,10:45:00,70,56,1499.0
NBL,Line Dance 10.45-11.45Am,2018-05-08,10:45:00,70,56,1499.0
NBL,Line Dance 10.45-11.45Am,2018-05-15,10:45:00,70,54,1499.0
NBL,Line Dance 10.45-11.45Am,2018-05-22,10:45:00,70,42,1499.0
NBL,Line Dance 10.45-11.45Am,2018-05-29,10:45:00,70,47,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-04-03,11:45:00,70,33,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-04-10,11:45:00,70,36,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-04-17,11:45:00,70,36,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-04-24,11:45:00,70,26,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-05-01,11:45:00,70,34,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-05-08,11:45:00,70,31,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-05-15,11:45:00,70,23,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-05-22,11:45:00,70,31,1499.0
NBL,Line Dance 11.45-12.45Pm,2018-05-29,11:45:00,70,35,1499.0
NBL,Line Dancing  11-12.30Pm,2018-04-06,11:00:00,70,24,1499.0
NBL,Line Dancing  11-12.30Pm,2018-04-13,11:00:00,70,25,1499.0
NBL,Line Dancing  11-12.30Pm,2018-04-20,11:00:00,70,12,1499.0
NBL,Line Dancing  11-12.30Pm,2018-04-27,11:00:00,70,18,1499.0
NBL,Line Dancing  11-12.30Pm,2018-05-11,11:00:00,70,18,1499.0
NBL,Line Dancing  11-12.30Pm,2018-05-18,11:00:00,70,19,1499.0
NBL,Line Dancing  11-12.30Pm,2018-05-25,11:00:00,70,14,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-04-04,13:15:00,21,19,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-04-11,13:15:00,21,11,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-04-18,13:15:00,21,13,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-04-25,13:15:00,21,9,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-05-02,13:15:00,21,14,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-05-09,13:15:00,21,10,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-05-16,13:15:00,21,10,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-05-23,13:15:00,21,7,1499.0
HXP,Line Dancing 1.15-2.00Pm,2018-05-30,13:15:00,21,7,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-04-06,13:30:00,35,8,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-04-13,13:30:00,35,10,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-04-20,13:30:00,35,8,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-04-27,13:30:00,35,10,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-05-04,13:30:00,35,9,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-05-11,13:30:00,35,10,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-05-18,13:30:00,35,8,1499.0
SBP,Line Dancing 1.30-2.30Pm,2018-05-25,13:30:00,35,9,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-04-04,14:00:00,21,13,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-04-11,14:00:00,21,12,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-04-18,14:00:00,21,15,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-04-25,14:00:00,21,14,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-05-02,14:00:00,21,11,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-05-09,14:00:00,21,14,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-05-16,14:00:00,21,15,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-05-23,14:00:00,21,11,1499.0
HXP,Line Dancing 2Pm -3Pm,2018-05-30,14:00:00,21,12,1499.0
SBP,M M A Cond 8.30-9.30Am,2018-04-07,8:30:00,20,14,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-04-14,8:30:00,20,17,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-04-21,8:30:00,20,11,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-04-28,8:30:00,20,14,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-05-05,8:30:00,20,7,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-05-12,8:30:00,20,15,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-05-19,8:30:00,20,16,3999.0
SBP,M M A Cond 8.30-9.30Am,2018-05-26,8:30:00,20,10,3999.0
SBP,Metafit 4.30-5.00Pm,2018-04-05,16:30:00,35,5,1999.0
SBP,Metafit 4.30-5.00Pm,2018-04-12,16:30:00,35,6,1999.0
SBP,Metafit 4.30-5.00Pm,2018-04-19,16:30:00,35,8,1999.0
SBP,Metafit 4.30-5.00Pm,2018-04-26,16:30:00,35,7,1999.0
SBP,Metafit 4.30-5.00Pm,2018-05-03,16:30:00,35,6,1999.0
SBP,Metafit 4.30-5.00Pm,2018-05-10,16:30:00,35,9,1999.0
SBP,Metafit 4.30-5.00Pm,2018-05-17,16:30:00,35,3,1999.0
SBP,Metafit 4.30-5.00Pm,2018-05-24,16:30:00,35,3,1999.0
SBP,Metafit 4.30-5.00Pm,2018-05-31,16:30:00,35,6,1999.0
TSC,Metafit 5.30-6.00Pm,2018-04-04,17:30:00,24,13,1999.0
TSC,Metafit 5.30-6.00Pm,2018-04-11,17:30:00,24,9,1999.0
TSC,Metafit 5.30-6.00Pm,2018-04-18,17:30:00,24,16,1999.0
TSC,Metafit 5.30-6.00Pm,2018-04-25,17:30:00,24,15,1999.0
TSC,Metafit 5.30-6.00Pm,2018-05-02,17:30:00,24,7,1999.0
TSC,Metafit 5.30-6.00Pm,2018-05-09,17:30:00,24,9,1999.0
TSC,Metafit 5.30-6.00Pm,2018-05-16,17:30:00,24,11,1999.0
TSC,Metafit 5.30-6.00Pm,2018-05-23,17:30:00,24,14,1999.0
TSC,Metafit 5.30-6.00Pm,2018-05-30,17:30:00,24,13,1999.0
NBL,Nice & Easy 10.00-10.45Am,2018-04-03,10:00:00,40,16,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-04-10,10:00:00,40,16,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-04-17,10:00:00,40,17,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-04-24,10:00:00,40,10,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-05-01,10:00:00,40,22,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-05-08,10:00:00,40,20,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-05-15,10:00:00,40,16,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-05-22,10:00:00,40,26,999.0
NBL,Nice & Easy 10.00-10.45Am,2018-05-29,10:00:00,40,16,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-04-05,11:30:00,60,12,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-04-12,11:30:00,60,11,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-04-19,11:30:00,60,8,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-04-26,11:30:00,60,15,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-05-03,11:30:00,60,14,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-05-10,11:30:00,60,14,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-05-17,11:30:00,60,11,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-05-24,11:30:00,60,11,999.0
NBL,Nice & Easy 11.30-12.30Pm,2018-05-31,11:30:00,60,11,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-04-04,9:15:00,60,20,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-04-11,9:15:00,60,20,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-04-18,9:15:00,60,18,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-04-25,9:15:00,60,21,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-05-02,9:15:00,60,24,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-05-09,9:15:00,60,19,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-05-16,9:15:00,60,20,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-05-23,9:15:00,60,22,999.0
NBL,Nice & Easy 9.15-10.15Am,2018-05-30,9:15:00,60,16,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-04-04,9:30:00,35,19,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-04-11,9:30:00,35,20,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-04-18,9:30:00,35,25,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-04-25,9:30:00,35,23,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-05-02,9:30:00,35,19,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-05-16,9:30:00,35,23,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-05-23,9:30:00,35,24,999.0
BRP,Nice N Easy 9.30-10.30Am,2018-05-30,9:30:00,35,18,999.0
HXP,Pilates   9.00-10.00Am,2018-04-03,9:00:00,25,23,2999.0
HXP,Pilates   9.00-10.00Am,2018-04-10,9:00:00,25,21,2999.0
HXP,Pilates   9.00-10.00Am,2018-04-17,9:00:00,25,25,2999.0
HXP,Pilates   9.00-10.00Am,2018-04-24,9:00:00,25,25,2999.0
HXP,Pilates   9.00-10.00Am,2018-05-01,9:00:00,25,25,2999.0
HXP,Pilates   9.00-10.00Am,2018-05-08,9:00:00,25,23,2999.0
HXP,Pilates   9.00-10.00Am,2018-05-15,9:00:00,25,23,2999.0
HXP,Pilates   9.00-10.00Am,2018-05-22,9:00:00,25,24,2999.0
HXP,Pilates   9.00-10.00Am,2018-05-29,9:00:00,25,23,2999.0
BRP,Pilates 1.45-2.45Pm,2018-04-04,13:45:00,35,22,2999.0
BRP,Pilates 1.45-2.45Pm,2018-04-11,13:45:00,35,25,2999.0
BRP,Pilates 1.45-2.45Pm,2018-04-18,13:45:00,35,22,2999.0
BRP,Pilates 1.45-2.45Pm,2018-04-25,13:45:00,35,23,2999.0
BRP,Pilates 1.45-2.45Pm,2018-05-02,13:45:00,35,19,2999.0
BRP,Pilates 1.45-2.45Pm,2018-05-09,13:45:00,35,20,2999.0
BRP,Pilates 1.45-2.45Pm,2018-05-16,13:45:00,35,18,2999.0
BRP,Pilates 1.45-2.45Pm,2018-05-23,13:45:00,35,20,2999.0
BRP,Pilates 1.45-2.45Pm,2018-05-30,13:45:00,35,19,2999.0
NBL,Pilates 1.45-2.45Pm,2018-04-03,13:45:00,60,39,2999.0
NBL,Pilates 1.45-2.45Pm,2018-04-10,13:45:00,60,38,2999.0
NBL,Pilates 1.45-2.45Pm,2018-04-17,13:45:00,60,45,2999.0
NBL,Pilates 1.45-2.45Pm,2018-04-24,13:45:00,60,38,2999.0
NBL,Pilates 1.45-2.45Pm,2018-05-01,13:45:00,60,45,2999.0
NBL,Pilates 1.45-2.45Pm,2018-05-08,13:45:00,60,41,2999.0
NBL,Pilates 1.45-2.45Pm,2018-05-15,13:45:00,60,33,2999.0
NBL,Pilates 1.45-2.45Pm,2018-05-22,13:45:00,60,37,2999.0
NBL,Pilates 1.45-2.45Pm,2018-05-29,13:45:00,60,31,2999.0
NBL,Pilates 10.00-11.00Am,2018-04-06,10:00:00,60,17,2999.0
NBL,Pilates 10.00-11.00Am,2018-04-13,10:00:00,60,20,2999.0
NBL,Pilates 10.00-11.00Am,2018-04-20,10:00:00,60,14,2999.0
NBL,Pilates 10.00-11.00Am,2018-04-27,10:00:00,60,19,2999.0
NBL,Pilates 10.00-11.00Am,2018-05-11,10:00:00,60,17,2999.0
NBL,Pilates 10.00-11.00Am,2018-05-18,10:00:00,60,18,2999.0
NBL,Pilates 10.00-11.00Am,2018-05-25,10:00:00,60,26,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-04-03,11:00:00,35,35,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-04-10,11:00:00,35,34,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-04-17,11:00:00,35,31,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-04-24,11:00:00,35,31,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-05-01,11:00:00,35,25,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-05-08,11:00:00,35,27,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-05-15,11:00:00,35,28,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-05-22,11:00:00,35,29,2999.0
BRP,Pilates 11.00-12.00 Noon,2018-05-29,11:00:00,35,22,2999.0
BRP,Pilates 12.15-1.15Pm,2018-04-02,12:15:00,35,20,2999.0
BRP,Pilates 12.15-1.15Pm,2018-04-09,12:15:00,35,14,2999.0
BRP,Pilates 12.15-1.15Pm,2018-04-16,12:15:00,35,28,2999.0
BRP,Pilates 12.15-1.15Pm,2018-04-23,12:15:00,35,16,2999.0
BRP,Pilates 12.15-1.15Pm,2018-04-30,12:15:00,35,22,2999.0
BRP,Pilates 12.15-1.15Pm,2018-05-07,12:15:00,35,18,2999.0
BRP,Pilates 12.15-1.15Pm,2018-05-14,12:15:00,35,22,2999.0
BRP,Pilates 12.15-1.15Pm,2018-05-21,12:15:00,35,25,2999.0
BRP,Pilates 12.15-1.15Pm,2018-05-28,12:15:00,35,20,2999.0
HXP,Pilates 13.45-14.45,2018-04-02,13:45:00,25,12,2999.0
HXP,Pilates 13.45-14.45,2018-04-09,13:45:00,25,12,2999.0
HXP,Pilates 13.45-14.45,2018-04-16,13:45:00,25,17,2999.0
HXP,Pilates 13.45-14.45,2018-04-23,13:45:00,25,14,2999.0
